iso,year,sector,carbon_pricing,length_sequence
USA,1984.0,buildings,0.0,4.0
USA,1984.0,industry,0.0,3.0
USA,1984.0,afolu,0.0,2.0
USA,1985.0,electricity_and_heat_production,0.0,5.0
USA,1985.0,general,0.0,3.0
USA,1985.0,transport,0.0,3.0
USA,1985.0,buildings,0.0,4.0
USA,1985.0,industry,0.0,3.0
USA,1985.0,afolu,0.0,2.0
USA,1986.0,electricity_and_heat_production,0.0,5.0
USA,1986.0,general,0.0,3.0
USA,1986.0,transport,0.0,3.0
USA,1986.0,buildings,0.0,4.0
USA,1986.0,industry,0.0,3.0
USA,1986.0,afolu,0.0,3.0
USA,1987.0,electricity_and_heat_production,0.0,5.0
USA,1987.0,general,0.0,3.0
USA,1987.0,transport,0.0,3.0
USA,1987.0,buildings,0.0,4.0
USA,1987.0,industry,0.0,3.0
USA,1987.0,afolu,0.0,3.0
USA,1988.0,electricity_and_heat_production,0.0,5.0
USA,1988.0,general,0.0,3.0
USA,1988.0,transport,0.0,3.0
USA,1988.0,buildings,0.0,4.0
USA,1988.0,industry,0.0,3.0
USA,1988.0,afolu,0.0,3.0
USA,1989.0,electricity_and_heat_production,0.0,5.0
USA,1989.0,general,0.0,3.0
USA,1989.0,transport,0.0,3.0
USA,1989.0,buildings,0.0,4.0
USA,1989.0,industry,0.0,3.0
USA,1989.0,afolu,0.0,3.0
USA,1990.0,electricity_and_heat_production,0.0,5.0
USA,1990.0,general,0.0,3.0
USA,1990.0,transport,0.0,3.0
USA,1990.0,buildings,0.0,4.0
USA,1990.0,industry,0.0,3.0
USA,1990.0,afolu,0.0,3.0
USA,1991.0,electricity_and_heat_production,0.0,5.0
USA,1991.0,general,0.0,3.0
USA,1991.0,transport,0.0,3.0
USA,1991.0,buildings,0.0,4.0
USA,1991.0,industry,0.0,3.0
USA,1991.0,afolu,0.0,3.0
USA,1992.0,electricity_and_heat_production,0.0,6.0
USA,1992.0,general,0.0,3.0
USA,1992.0,transport,0.0,6.0
USA,1992.0,buildings,0.0,6.0
USA,1992.0,industry,0.0,4.0
USA,1992.0,afolu,0.0,3.0
USA,1993.0,electricity_and_heat_production,0.0,6.0
USA,1993.0,general,0.0,3.0
USA,1993.0,transport,0.0,7.0
USA,1993.0,buildings,0.0,6.0
USA,1993.0,industry,0.0,5.0
USA,1993.0,afolu,0.0,3.0
USA,1994.0,electricity_and_heat_production,0.0,7.0
USA,1994.0,general,0.0,3.0
USA,1994.0,transport,0.0,7.0
USA,1994.0,buildings,0.0,6.0
USA,1994.0,industry,0.0,5.0
USA,1994.0,afolu,0.0,3.0
USA,1995.0,electricity_and_heat_production,0.0,7.0
USA,1995.0,general,0.0,3.0
USA,1995.0,transport,0.0,7.0
USA,1995.0,buildings,0.0,6.0
USA,1995.0,industry,0.0,5.0
USA,1995.0,afolu,0.0,3.0
USA,1996.0,electricity_and_heat_production,0.0,7.0
USA,1996.0,general,0.0,6.0
USA,1996.0,transport,0.0,7.0
USA,1996.0,buildings,0.0,6.0
USA,1996.0,industry,0.0,5.0
USA,1996.0,afolu,0.0,3.0
USA,1997.0,electricity_and_heat_production,0.0,7.0
USA,1997.0,general,0.0,6.0
USA,1997.0,transport,0.0,7.0
USA,1997.0,buildings,0.0,7.0
USA,1997.0,industry,0.0,6.0
USA,1997.0,afolu,0.0,3.0
USA,1998.0,electricity_and_heat_production,0.0,7.0
USA,1998.0,general,0.0,6.0
USA,1998.0,transport,0.0,7.0
USA,1998.0,buildings,0.0,7.0
USA,1998.0,industry,0.0,6.0
USA,1998.0,afolu,0.0,3.0
USA,1999.0,electricity_and_heat_production,0.0,7.0
USA,1999.0,general,0.0,6.0
USA,1999.0,transport,0.0,7.0
USA,1999.0,buildings,0.0,7.0
USA,1999.0,industry,0.0,6.0
USA,1999.0,afolu,0.0,3.0
USA,2000.0,electricity_and_heat_production,0.0,7.0
USA,2000.0,general,0.0,6.0
USA,2000.0,transport,0.0,7.0
USA,2000.0,buildings,0.0,7.0
USA,2000.0,industry,0.0,6.0
USA,2000.0,afolu,0.0,4.0
USA,2001.0,electricity_and_heat_production,0.0,7.0
USA,2001.0,general,0.0,6.0
USA,2001.0,transport,0.0,7.0
USA,2001.0,buildings,0.0,7.0
USA,2001.0,industry,0.0,7.0
USA,2001.0,afolu,0.0,4.0
USA,2002.0,electricity_and_heat_production,0.0,7.0
USA,2002.0,general,0.0,7.0
USA,2002.0,transport,0.0,7.0
USA,2002.0,buildings,0.0,7.0
USA,2002.0,industry,0.0,7.0
USA,2002.0,afolu,0.0,7.0
USA,2003.0,electricity_and_heat_production,0.0,7.0
USA,2003.0,general,0.0,7.0
USA,2003.0,transport,0.0,7.0
USA,2003.0,buildings,0.0,7.0
USA,2003.0,industry,0.0,7.0
USA,2003.0,afolu,0.0,7.0
USA,2004.0,electricity_and_heat_production,0.0,7.0
USA,2004.0,general,0.0,7.0
USA,2004.0,transport,0.0,7.0
USA,2004.0,buildings,0.0,7.0
USA,2004.0,industry,0.0,7.0
USA,2004.0,afolu,0.0,7.0
USA,2005.0,electricity_and_heat_production,0.0,7.0
USA,2005.0,general,0.0,7.0
USA,2005.0,transport,0.0,7.0
USA,2005.0,buildings,0.0,7.0
USA,2005.0,industry,0.0,7.0
USA,2005.0,afolu,0.0,7.0
USA,2006.0,electricity_and_heat_production,0.0,7.0
USA,2006.0,general,0.0,7.0
USA,2006.0,transport,0.0,7.0
USA,2006.0,buildings,0.0,7.0
USA,2006.0,industry,0.0,7.0
USA,2006.0,afolu,0.0,7.0
USA,2007.0,electricity_and_heat_production,0.0,7.0
USA,2007.0,general,0.0,7.0
USA,2007.0,transport,0.0,7.0
USA,2007.0,buildings,0.0,7.0
USA,2007.0,industry,0.0,7.0
USA,2007.0,afolu,0.0,7.0
USA,2008.0,electricity_and_heat_production,0.0,7.0
USA,2008.0,general,0.0,7.0
USA,2008.0,transport,0.0,7.0
USA,2008.0,buildings,0.0,7.0
USA,2008.0,industry,0.0,7.0
USA,2008.0,afolu,0.0,7.0
USA,2009.0,electricity_and_heat_production,0.0,7.0
USA,2009.0,general,0.0,7.0
USA,2009.0,transport,0.0,7.0
USA,2009.0,buildings,0.0,7.0
USA,2009.0,industry,0.0,7.0
USA,2009.0,afolu,0.0,7.0
USA,2010.0,electricity_and_heat_production,0.0,7.0
USA,2010.0,general,0.0,7.0
USA,2010.0,transport,0.0,7.0
USA,2010.0,buildings,0.0,7.0
USA,2010.0,industry,0.0,7.0
USA,2010.0,afolu,0.0,7.0
USA,2011.0,electricity_and_heat_production,0.0,7.0
USA,2011.0,general,0.0,7.0
USA,2011.0,transport,0.0,7.0
USA,2011.0,buildings,0.0,7.0
USA,2011.0,industry,0.0,7.0
USA,2011.0,afolu,0.0,7.0
USA,2012.0,electricity_and_heat_production,0.0,7.0
USA,2012.0,general,0.0,7.0
USA,2012.0,transport,0.0,7.0
USA,2012.0,buildings,0.0,7.0
USA,2012.0,industry,0.0,7.0
USA,2012.0,afolu,0.0,7.0
USA,2013.0,electricity_and_heat_production,0.0,7.0
USA,2013.0,general,0.0,7.0
USA,2013.0,transport,0.0,7.0
USA,2013.0,buildings,0.0,7.0
USA,2013.0,industry,0.0,7.0
USA,2013.0,afolu,0.0,7.0
USA,2014.0,electricity_and_heat_production,0.0,7.0
USA,2014.0,general,0.0,7.0
USA,2014.0,transport,0.0,7.0
USA,2014.0,buildings,0.0,7.0
USA,2014.0,industry,0.0,7.0
USA,2014.0,afolu,0.0,7.0
USA,2015.0,electricity_and_heat_production,0.0,7.0
USA,2015.0,general,0.0,7.0
USA,2015.0,transport,0.0,7.0
USA,2015.0,buildings,0.0,7.0
USA,2015.0,industry,0.0,7.0
USA,2015.0,afolu,0.0,7.0
USA,2016.0,electricity_and_heat_production,0.0,7.0
USA,2016.0,general,0.0,7.0
USA,2016.0,transport,0.0,7.0
USA,2016.0,buildings,0.0,7.0
USA,2016.0,industry,0.0,7.0
USA,2016.0,afolu,0.0,7.0
USA,2017.0,electricity_and_heat_production,0.0,7.0
USA,2017.0,general,0.0,7.0
USA,2017.0,transport,0.0,7.0
USA,2017.0,buildings,0.0,7.0
USA,2017.0,industry,0.0,7.0
USA,2017.0,afolu,0.0,7.0
USA,2018.0,electricity_and_heat_production,0.0,7.0
USA,2018.0,general,0.0,7.0
USA,2018.0,transport,0.0,7.0
USA,2018.0,buildings,0.0,7.0
USA,2018.0,industry,0.0,7.0
USA,2018.0,afolu,0.0,7.0
USA,2019.0,electricity_and_heat_production,0.0,7.0
USA,2019.0,general,0.0,7.0
USA,2019.0,transport,0.0,7.0
USA,2019.0,buildings,0.0,7.0
USA,2019.0,industry,0.0,7.0
USA,2019.0,afolu,0.0,7.0
USA,2020.0,electricity_and_heat_production,0.0,7.0
USA,2020.0,general,0.0,7.0
USA,2020.0,transport,0.0,7.0
USA,2020.0,buildings,0.0,7.0
USA,2020.0,industry,0.0,7.0
USA,2020.0,afolu,0.0,7.0
USA,2021.0,electricity_and_heat_production,0.0,7.0
USA,2021.0,general,0.0,7.0
USA,2021.0,transport,0.0,7.0
USA,2021.0,buildings,0.0,7.0
USA,2021.0,industry,0.0,7.0
USA,2021.0,afolu,0.0,7.0
UZB,1927.0,electricity_and_heat_production,0.0,0.0
UZB,1927.0,general,0.0,0.0
UZB,1927.0,transport,0.0,0.0
UZB,1927.0,buildings,0.0,0.0
UZB,1927.0,industry,0.0,0.0
UZB,1927.0,afolu,0.0,0.0
UZB,1941.0,electricity_and_heat_production,0.0,0.0
UZB,1941.0,general,0.0,0.0
UZB,1941.0,transport,0.0,0.0
UZB,1941.0,buildings,0.0,0.0
UZB,1941.0,industry,0.0,0.0
UZB,1941.0,afolu,0.0,0.0
UZB,1944.0,electricity_and_heat_production,0.0,0.0
UZB,1944.0,general,0.0,0.0
UZB,1944.0,transport,0.0,0.0
UZB,1944.0,buildings,0.0,0.0
UZB,1944.0,industry,0.0,0.0
UZB,1944.0,afolu,0.0,0.0
UZB,1954.0,electricity_and_heat_production,0.0,0.0
UZB,1954.0,general,0.0,0.0
UZB,1954.0,transport,0.0,0.0
UZB,1954.0,buildings,0.0,0.0
UZB,1954.0,industry,0.0,0.0
UZB,1954.0,afolu,0.0,0.0
UZB,1956.0,electricity_and_heat_production,0.0,0.0
UZB,1956.0,general,0.0,0.0
UZB,1956.0,transport,0.0,0.0
UZB,1956.0,buildings,0.0,0.0
UZB,1956.0,industry,0.0,0.0
UZB,1956.0,afolu,0.0,0.0
UZB,1964.0,electricity_and_heat_production,0.0,0.0
UZB,1964.0,general,0.0,0.0
UZB,1964.0,transport,0.0,0.0
UZB,1964.0,buildings,0.0,0.0
UZB,1964.0,industry,0.0,0.0
UZB,1964.0,afolu,0.0,0.0
UZB,1966.0,electricity_and_heat_production,0.0,0.0
UZB,1966.0,general,0.0,0.0
UZB,1966.0,transport,0.0,0.0
UZB,1966.0,buildings,0.0,0.0
UZB,1966.0,industry,0.0,0.0
UZB,1966.0,afolu,0.0,0.0
UZB,1970.0,electricity_and_heat_production,0.0,0.0
UZB,1970.0,general,0.0,0.0
UZB,1970.0,transport,0.0,0.0
UZB,1970.0,buildings,0.0,0.0
UZB,1970.0,industry,0.0,0.0
UZB,1970.0,afolu,0.0,0.0
UZB,1971.0,electricity_and_heat_production,0.0,0.0
UZB,1971.0,general,0.0,0.0
UZB,1971.0,transport,0.0,0.0
UZB,1971.0,buildings,0.0,0.0
UZB,1971.0,industry,0.0,0.0
UZB,1971.0,afolu,0.0,0.0
UZB,1974.0,electricity_and_heat_production,0.0,0.0
UZB,1974.0,general,0.0,0.0
UZB,1974.0,transport,0.0,0.0
UZB,1974.0,buildings,0.0,0.0
UZB,1974.0,industry,0.0,0.0
UZB,1974.0,afolu,0.0,0.0
UZB,1975.0,electricity_and_heat_production,0.0,0.0
UZB,1975.0,general,0.0,0.0
UZB,1975.0,transport,0.0,0.0
UZB,1975.0,buildings,0.0,0.0
UZB,1975.0,industry,0.0,0.0
UZB,1975.0,afolu,0.0,0.0
UZB,1976.0,electricity_and_heat_production,0.0,0.0
UZB,1976.0,general,0.0,0.0
UZB,1976.0,transport,0.0,0.0
UZB,1976.0,buildings,0.0,0.0
UZB,1976.0,industry,0.0,0.0
UZB,1976.0,afolu,0.0,0.0
UZB,1977.0,electricity_and_heat_production,0.0,0.0
UZB,1977.0,general,0.0,0.0
UZB,1977.0,transport,0.0,0.0
UZB,1977.0,buildings,0.0,0.0
UZB,1977.0,industry,0.0,0.0
UZB,1977.0,afolu,0.0,0.0
UZB,1978.0,electricity_and_heat_production,0.0,0.0
UZB,1978.0,general,0.0,0.0
UZB,1978.0,transport,0.0,0.0
UZB,1978.0,buildings,0.0,0.0
UZB,1978.0,industry,0.0,0.0
UZB,1978.0,afolu,0.0,0.0
UZB,1979.0,electricity_and_heat_production,0.0,0.0
UZB,1979.0,general,0.0,0.0
UZB,1979.0,transport,0.0,0.0
UZB,1979.0,buildings,0.0,0.0
UZB,1979.0,industry,0.0,0.0
UZB,1979.0,afolu,0.0,0.0
UZB,1980.0,electricity_and_heat_production,0.0,0.0
UZB,1980.0,general,0.0,0.0
UZB,1980.0,transport,0.0,0.0
UZB,1980.0,buildings,0.0,0.0
UZB,1980.0,industry,0.0,0.0
UZB,1980.0,afolu,0.0,0.0
UZB,1981.0,electricity_and_heat_production,0.0,0.0
UZB,1981.0,general,0.0,0.0
UZB,1981.0,transport,0.0,0.0
UZB,1981.0,buildings,0.0,0.0
UZB,1981.0,industry,0.0,0.0
UZB,1981.0,afolu,0.0,0.0
UZB,1982.0,electricity_and_heat_production,0.0,0.0
UZB,1982.0,general,0.0,0.0
UZB,1982.0,transport,0.0,0.0
UZB,1982.0,buildings,0.0,0.0
UZB,1982.0,industry,0.0,0.0
UZB,1982.0,afolu,0.0,0.0
UZB,1983.0,electricity_and_heat_production,0.0,0.0
UZB,1983.0,general,0.0,0.0
UZB,1983.0,transport,0.0,0.0
UZB,1983.0,buildings,0.0,0.0
UZB,1983.0,industry,0.0,0.0
UZB,1983.0,afolu,0.0,0.0
UZB,1984.0,electricity_and_heat_production,0.0,0.0
UZB,1984.0,general,0.0,0.0
UZB,1984.0,transport,0.0,0.0
UZB,1984.0,buildings,0.0,0.0
UZB,1984.0,industry,0.0,0.0
UZB,1984.0,afolu,0.0,0.0
UZB,1985.0,electricity_and_heat_production,0.0,0.0
UZB,1985.0,general,0.0,0.0
UZB,1985.0,transport,0.0,0.0
UZB,1985.0,buildings,0.0,0.0
UZB,1985.0,industry,0.0,0.0
UZB,1985.0,afolu,0.0,0.0
UZB,1986.0,electricity_and_heat_production,0.0,0.0
UZB,1986.0,general,0.0,0.0
UZB,1986.0,transport,0.0,0.0
UZB,1986.0,buildings,0.0,0.0
UZB,1986.0,industry,0.0,0.0
UZB,1986.0,afolu,0.0,0.0
UZB,1987.0,electricity_and_heat_production,0.0,0.0
UZB,1987.0,general,0.0,0.0
UZB,1987.0,transport,0.0,0.0
UZB,1987.0,buildings,0.0,0.0
UZB,1987.0,industry,0.0,0.0
UZB,1987.0,afolu,0.0,0.0
UZB,1988.0,electricity_and_heat_production,0.0,0.0
UZB,1988.0,general,0.0,0.0
UZB,1988.0,transport,0.0,0.0
UZB,1988.0,buildings,0.0,0.0
UZB,1988.0,industry,0.0,0.0
UZB,1988.0,afolu,0.0,0.0
UZB,1989.0,electricity_and_heat_production,0.0,0.0
UZB,1989.0,general,0.0,0.0
UZB,1989.0,transport,0.0,0.0
UZB,1989.0,buildings,0.0,0.0
UZB,1989.0,industry,0.0,0.0
UZB,1989.0,afolu,0.0,0.0
UZB,1990.0,electricity_and_heat_production,0.0,0.0
UZB,1990.0,general,0.0,0.0
UZB,1990.0,transport,0.0,0.0
UZB,1990.0,buildings,0.0,0.0
UZB,1990.0,industry,0.0,0.0
UZB,1990.0,afolu,0.0,0.0
UZB,1991.0,electricity_and_heat_production,0.0,0.0
UZB,1991.0,general,0.0,0.0
UZB,1991.0,transport,0.0,0.0
UZB,1991.0,buildings,0.0,0.0
UZB,1991.0,industry,0.0,0.0
UZB,1991.0,afolu,0.0,0.0
UZB,1992.0,electricity_and_heat_production,0.0,0.0
UZB,1992.0,general,0.0,0.0
UZB,1992.0,transport,0.0,0.0
UZB,1992.0,buildings,0.0,0.0
UZB,1992.0,industry,0.0,0.0
UZB,1992.0,afolu,0.0,0.0
UZB,1993.0,electricity_and_heat_production,0.0,0.0
UZB,1993.0,general,0.0,0.0
UZB,1993.0,transport,0.0,0.0
UZB,1993.0,buildings,0.0,0.0
UZB,1993.0,industry,0.0,0.0
UZB,1993.0,afolu,0.0,0.0
UZB,1994.0,electricity_and_heat_production,0.0,0.0
UZB,1994.0,general,0.0,0.0
UZB,1994.0,transport,0.0,0.0
UZB,1994.0,buildings,0.0,0.0
UZB,1994.0,industry,0.0,0.0
UZB,1994.0,afolu,0.0,0.0
UZB,1995.0,electricity_and_heat_production,0.0,0.0
UZB,1995.0,general,0.0,0.0
UZB,1995.0,transport,0.0,0.0
UZB,1995.0,buildings,0.0,0.0
UZB,1995.0,industry,0.0,0.0
UZB,1995.0,afolu,0.0,0.0
UZB,1996.0,electricity_and_heat_production,0.0,1.0
UZB,1996.0,general,0.0,0.0
UZB,1996.0,transport,0.0,1.0
UZB,1996.0,buildings,0.0,0.0
UZB,1996.0,industry,0.0,1.0
UZB,1996.0,afolu,0.0,0.0
UZB,1997.0,electricity_and_heat_production,0.0,2.0
UZB,1997.0,general,0.0,0.0
UZB,1997.0,transport,0.0,1.0
UZB,1997.0,buildings,0.0,0.0
UZB,1997.0,industry,0.0,1.0
UZB,1997.0,afolu,0.0,0.0
UZB,1998.0,electricity_and_heat_production,0.0,2.0
UZB,1998.0,general,0.0,0.0
UZB,1998.0,transport,0.0,1.0
UZB,1998.0,buildings,0.0,0.0
UZB,1998.0,industry,0.0,1.0
UZB,1998.0,afolu,0.0,0.0
UZB,1999.0,electricity_and_heat_production,0.0,2.0
UZB,1999.0,general,0.0,0.0
UZB,1999.0,transport,0.0,1.0
UZB,1999.0,buildings,0.0,0.0
UZB,1999.0,industry,0.0,1.0
UZB,1999.0,afolu,0.0,0.0
UZB,2000.0,electricity_and_heat_production,0.0,2.0
UZB,2000.0,general,0.0,0.0
UZB,2000.0,transport,0.0,1.0
UZB,2000.0,buildings,0.0,0.0
UZB,2000.0,industry,0.0,1.0
UZB,2000.0,afolu,0.0,0.0
UZB,2001.0,electricity_and_heat_production,0.0,2.0
UZB,2001.0,general,0.0,0.0
UZB,2001.0,transport,0.0,1.0
UZB,2001.0,buildings,0.0,0.0
UZB,2001.0,industry,0.0,1.0
UZB,2001.0,afolu,0.0,0.0
UZB,2002.0,electricity_and_heat_production,0.0,2.0
UZB,2002.0,general,0.0,0.0
UZB,2002.0,transport,0.0,1.0
UZB,2002.0,buildings,0.0,0.0
UZB,2002.0,industry,0.0,1.0
UZB,2002.0,afolu,0.0,0.0
UZB,2003.0,electricity_and_heat_production,0.0,2.0
UZB,2003.0,general,0.0,0.0
UZB,2003.0,transport,0.0,1.0
UZB,2003.0,buildings,0.0,0.0
UZB,2003.0,industry,0.0,1.0
UZB,2003.0,afolu,0.0,0.0
UZB,2004.0,electricity_and_heat_production,0.0,2.0
UZB,2004.0,general,0.0,2.0
UZB,2004.0,transport,0.0,1.0
UZB,2004.0,buildings,0.0,0.0
UZB,2004.0,industry,0.0,1.0
UZB,2004.0,afolu,0.0,0.0
UZB,2005.0,electricity_and_heat_production,0.0,2.0
UZB,2005.0,general,0.0,2.0
UZB,2005.0,transport,0.0,1.0
UZB,2005.0,buildings,0.0,0.0
UZB,2005.0,industry,0.0,1.0
UZB,2005.0,afolu,0.0,0.0
UZB,2006.0,electricity_and_heat_production,0.0,2.0
UZB,2006.0,general,0.0,2.0
UZB,2006.0,transport,0.0,1.0
UZB,2006.0,buildings,0.0,0.0
UZB,2006.0,industry,0.0,1.0
UZB,2006.0,afolu,0.0,0.0
UZB,2007.0,electricity_and_heat_production,0.0,2.0
UZB,2007.0,general,0.0,2.0
UZB,2007.0,transport,0.0,1.0
UZB,2007.0,buildings,0.0,0.0
UZB,2007.0,industry,0.0,1.0
UZB,2007.0,afolu,0.0,0.0
UZB,2008.0,electricity_and_heat_production,0.0,2.0
UZB,2008.0,general,0.0,2.0
UZB,2008.0,transport,0.0,1.0
UZB,2008.0,buildings,0.0,0.0
UZB,2008.0,industry,0.0,1.0
UZB,2008.0,afolu,0.0,0.0
UZB,2009.0,electricity_and_heat_production,0.0,2.0
UZB,2009.0,general,0.0,2.0
UZB,2009.0,transport,0.0,1.0
UZB,2009.0,buildings,0.0,0.0
UZB,2009.0,industry,0.0,2.0
UZB,2009.0,afolu,0.0,0.0
UZB,2010.0,electricity_and_heat_production,0.0,2.0
UZB,2010.0,general,0.0,2.0
UZB,2010.0,transport,0.0,1.0
UZB,2010.0,buildings,0.0,0.0
UZB,2010.0,industry,0.0,2.0
UZB,2010.0,afolu,0.0,0.0
UZB,2011.0,electricity_and_heat_production,0.0,2.0
UZB,2011.0,general,0.0,2.0
UZB,2011.0,transport,0.0,1.0
UZB,2011.0,buildings,0.0,0.0
UZB,2011.0,industry,0.0,2.0
UZB,2011.0,afolu,0.0,0.0
UZB,2012.0,electricity_and_heat_production,0.0,2.0
UZB,2012.0,general,0.0,2.0
UZB,2012.0,transport,0.0,1.0
UZB,2012.0,buildings,0.0,0.0
UZB,2012.0,industry,0.0,2.0
UZB,2012.0,afolu,0.0,0.0
UZB,2013.0,electricity_and_heat_production,0.0,2.0
UZB,2013.0,general,0.0,3.0
UZB,2013.0,transport,0.0,1.0
UZB,2013.0,buildings,0.0,0.0
UZB,2013.0,industry,0.0,2.0
UZB,2013.0,afolu,0.0,0.0
UZB,2014.0,electricity_and_heat_production,0.0,2.0
UZB,2014.0,general,0.0,3.0
UZB,2014.0,transport,0.0,1.0
UZB,2014.0,buildings,0.0,0.0
UZB,2014.0,industry,0.0,2.0
UZB,2014.0,afolu,0.0,0.0
UZB,2015.0,electricity_and_heat_production,0.0,2.0
UZB,2015.0,general,0.0,3.0
UZB,2015.0,transport,0.0,1.0
UZB,2015.0,buildings,0.0,2.0
UZB,2015.0,industry,0.0,2.0
UZB,2015.0,afolu,0.0,0.0
UZB,2016.0,electricity_and_heat_production,0.0,2.0
UZB,2016.0,general,0.0,3.0
UZB,2016.0,transport,0.0,1.0
UZB,2016.0,buildings,0.0,2.0
UZB,2016.0,industry,0.0,2.0
UZB,2016.0,afolu,0.0,0.0
UZB,2017.0,electricity_and_heat_production,0.0,2.0
UZB,2017.0,general,0.0,3.0
UZB,2017.0,transport,0.0,1.0
UZB,2017.0,buildings,0.0,2.0
UZB,2017.0,industry,0.0,2.0
UZB,2017.0,afolu,0.0,0.0
UZB,2018.0,electricity_and_heat_production,0.0,2.0
UZB,2018.0,general,0.0,3.0
UZB,2018.0,transport,0.0,1.0
UZB,2018.0,buildings,0.0,2.0
UZB,2018.0,industry,0.0,2.0
UZB,2018.0,afolu,0.0,0.0
UZB,2019.0,electricity_and_heat_production,0.0,3.0
UZB,2019.0,general,0.0,3.0
UZB,2019.0,transport,0.0,1.0
UZB,2019.0,buildings,0.0,3.0
UZB,2019.0,industry,0.0,2.0
UZB,2019.0,afolu,0.0,0.0
UZB,2020.0,electricity_and_heat_production,0.0,3.0
UZB,2020.0,general,0.0,3.0
UZB,2020.0,transport,0.0,1.0
UZB,2020.0,buildings,0.0,3.0
UZB,2020.0,industry,0.0,2.0
UZB,2020.0,afolu,0.0,0.0
UZB,2021.0,electricity_and_heat_production,0.0,3.0
UZB,2021.0,general,0.0,3.0
UZB,2021.0,transport,0.0,1.0
UZB,2021.0,buildings,0.0,3.0
UZB,2021.0,industry,0.0,2.0
UZB,2021.0,afolu,0.0,0.0
VEN,1927.0,electricity_and_heat_production,0.0,0.0
VEN,1927.0,general,0.0,0.0
VEN,1927.0,transport,0.0,0.0
VEN,1927.0,buildings,0.0,0.0
VEN,1927.0,industry,0.0,0.0
VEN,1927.0,afolu,0.0,0.0
VEN,1941.0,electricity_and_heat_production,0.0,0.0
VEN,1941.0,general,0.0,0.0
VEN,1941.0,transport,0.0,0.0
VEN,1941.0,buildings,0.0,0.0
VEN,1941.0,industry,0.0,0.0
VEN,1941.0,afolu,0.0,0.0
VEN,1944.0,electricity_and_heat_production,0.0,0.0
VEN,1944.0,general,0.0,0.0
VEN,1944.0,transport,0.0,0.0
VEN,1944.0,buildings,0.0,0.0
VEN,1944.0,industry,0.0,0.0
VEN,1944.0,afolu,0.0,0.0
VEN,1954.0,electricity_and_heat_production,0.0,0.0
VEN,1954.0,general,0.0,0.0
VEN,1954.0,transport,0.0,0.0
VEN,1954.0,buildings,0.0,0.0
VEN,1954.0,industry,0.0,0.0
VEN,1954.0,afolu,0.0,0.0
VEN,1956.0,electricity_and_heat_production,0.0,0.0
VEN,1956.0,general,0.0,0.0
VEN,1956.0,transport,0.0,0.0
VEN,1956.0,buildings,0.0,0.0
VEN,1956.0,industry,0.0,0.0
VEN,1956.0,afolu,0.0,0.0
VEN,1964.0,electricity_and_heat_production,0.0,0.0
VEN,1964.0,general,0.0,0.0
VEN,1964.0,transport,0.0,0.0
VEN,1964.0,buildings,0.0,0.0
VEN,1964.0,industry,0.0,0.0
VEN,1964.0,afolu,0.0,0.0
VEN,1966.0,electricity_and_heat_production,0.0,0.0
VEN,1966.0,general,0.0,0.0
VEN,1966.0,transport,0.0,0.0
VEN,1966.0,buildings,0.0,0.0
VEN,1966.0,industry,0.0,0.0
VEN,1966.0,afolu,0.0,0.0
VEN,1970.0,electricity_and_heat_production,0.0,0.0
VEN,1970.0,general,0.0,0.0
VEN,1970.0,transport,0.0,0.0
VEN,1970.0,buildings,0.0,0.0
VEN,1970.0,industry,0.0,0.0
VEN,1970.0,afolu,0.0,0.0
VEN,1971.0,electricity_and_heat_production,0.0,0.0
VEN,1971.0,general,0.0,0.0
VEN,1971.0,transport,0.0,0.0
VEN,1971.0,buildings,0.0,0.0
VEN,1971.0,industry,0.0,0.0
VEN,1971.0,afolu,0.0,0.0
VEN,1974.0,electricity_and_heat_production,0.0,0.0
VEN,1974.0,general,0.0,0.0
VEN,1974.0,transport,0.0,0.0
VEN,1974.0,buildings,0.0,0.0
VEN,1974.0,industry,0.0,0.0
VEN,1974.0,afolu,0.0,0.0
VEN,1975.0,electricity_and_heat_production,0.0,0.0
VEN,1975.0,general,0.0,0.0
VEN,1975.0,transport,0.0,0.0
VEN,1975.0,buildings,0.0,0.0
VEN,1975.0,industry,0.0,0.0
VEN,1975.0,afolu,0.0,0.0
VEN,1976.0,electricity_and_heat_production,0.0,0.0
VEN,1976.0,general,0.0,0.0
VEN,1976.0,transport,0.0,0.0
VEN,1976.0,buildings,0.0,0.0
VEN,1976.0,industry,0.0,0.0
VEN,1976.0,afolu,0.0,0.0
VEN,1977.0,electricity_and_heat_production,0.0,0.0
VEN,1977.0,general,0.0,0.0
VEN,1977.0,transport,0.0,0.0
VEN,1977.0,buildings,0.0,0.0
VEN,1977.0,industry,0.0,0.0
VEN,1977.0,afolu,0.0,0.0
VEN,1978.0,electricity_and_heat_production,0.0,0.0
VEN,1978.0,general,0.0,0.0
VEN,1978.0,transport,0.0,0.0
VEN,1978.0,buildings,0.0,0.0
VEN,1978.0,industry,0.0,0.0
VEN,1978.0,afolu,0.0,0.0
VEN,1979.0,electricity_and_heat_production,0.0,0.0
VEN,1979.0,general,0.0,0.0
VEN,1979.0,transport,0.0,0.0
VEN,1979.0,buildings,0.0,0.0
VEN,1979.0,industry,0.0,0.0
VEN,1979.0,afolu,0.0,0.0
VEN,1980.0,electricity_and_heat_production,0.0,0.0
VEN,1980.0,general,0.0,0.0
VEN,1980.0,transport,0.0,0.0
